Date,Pi_bar_med,Pi_bar_p2_5,Pi_bar_p16,Pi_bar_p84,Pi_bar_p97_5,R_bar_med,R_bar_p2_5,R_bar_p16,R_bar_p84,R_bar_p97_5,Ts_bar_med,Ts_bar_p2_5,Ts_bar_p16,Ts_bar_p84,Ts_bar_p97_5
02-Apr-2004,2.06865662018115,1.85240829277576,1.96161966743018,2.17484895398068,2.2800706386259,1.95765371845734,1.28170540891758,1.63753248940441,2.20773990744115,2.44847801684441,1.5329526542718,1.09516101331397,1.29310164596471,1.84858491287479,2.13138155977957
02-Jul-2004,2.03791721350721,1.83104204832689,1.93545493961105,2.14937838577608,2.24712164745689,1.92761528036198,1.26162643811238,1.61755462950496,2.17729831002667,2.42502911847611,1.49446861885526,1.05321171698983,1.25694844356457,1.81626082879731,2.09263301804031
02-Oct-2004,2.00870005777568,1.80145382644407,1.90362326855692,2.11202803026943,2.21600542339275,1.89217817878069,1.24483201381112,1.59711815477075,2.14107523156246,2.39551960289971,1.4528551918474,1.01073135174136,1.21625934437583,1.78138915024132,2.05760626765254
02-Jan-2005,1.96741539194621,1.76488457081296,1.86509673514398,2.06962637030646,2.17260253701328,1.85714495016383,1.22934575663583,1.57703223246481,2.11332718478424,2.37967619124067,1.4092553689243,0.980921503522847,1.17396294178878,1.74088499046102,2.01300006130542
02-Apr-2005,1.95761850571117,1.76027633468463,1.858197882802,2.05692808038282,2.1471673859424,1.83169198523756,1.2076909828717,1.55124809309162,2.09197464249598,2.36947874609882,1.37035223217928,0.939424466961504,1.1331212136746,1.71076197514113,1.98235323761498
02-Jul-2005,1.93835218259498,1.75163483586988,1.84217208065852,2.03499560542542,2.12809292004147,1.80526518997807,1.19056934629644,1.5289269852951,2.06409148392304,2.35655525062337,1.33623571767804,0.900840080071783,1.09828286547241,1.68236482275892,1.95475307310094
02-Oct-2005,1.91971846004351,1.72670952615059,1.82090234119733,2.01429890148656,2.10926848724211,1.79108135158765,1.17936666228979,1.51547258921002,2.04906650574001,2.34236888955632,1.30795999426006,0.873421804246605,1.06403607543116,1.65928663091519,1.94381198816882
02-Jan-2006,1.90087714738177,1.71076803649577,1.80865006424546,1.99428176478437,2.08357758949297,1.76596094862503,1.15929871970657,1.49864315641399,2.02710192909072,2.33838194669315,1.27806807975764,0.83961468028838,1.03690851300385,1.63810457593922,1.91702772968223
02-Apr-2006,1.91566401281538,1.73430166598472,1.82279916019293,2.00876708291347,2.0960765088872,1.75229766654212,1.14754856650041,1.47932668754647,2.01601798489456,2.31931514289317,1.25997326718491,0.817644713075285,1.01327224938626,1.62857186848447,1.91247056232806
02-Jul-2006,1.91186055124169,1.72686022661543,1.8172671490165,2.00942704615088,2.09321798005746,1.72939169488163,1.13794218532039,1.45816453685353,1.99139739892643,2.31647176781765,1.23279514308586,0.795237095309646,0.981318140117876,1.60719387304471,1.90350010772709
02-Oct-2006,1.9265769274299,1.74631146102096,1.83573336147151,2.02254515915525,2.10880363435057,1.7090257795015,1.12376358955788,1.43806554857928,1.97492989524499,2.30385096234347,1.21144820173571,0.774917419115731,0.957466159787965,1.59165863305612,1.88278395624234
