Date,Series,p2_5,p16,p50,p84,p97_5
1964-01-01,R_bar_trend,0.5469976423491346,0.990266113598953,1.4295009648140482,1.8652518020975477,2.276476776637971
1964-04-01,R_bar_trend,0.5762127619615396,0.9973918155559853,1.4392497668035655,1.8735467960931649,2.28625831787815
1964-07-01,R_bar_trend,0.5716080315099296,1.0049844730071218,1.4397497266383215,1.8772013753063865,2.2897485892573592
1964-10-01,R_bar_trend,0.5846749829155065,1.0070763922454515,1.448929004539229,1.8797831784445274,2.2993351396300294
1965-01-01,R_bar_trend,0.5947753170493332,1.0139099393326245,1.4567178213166698,1.8956937755081482,2.3085851347296082
1965-04-01,R_bar_trend,0.6029158539272559,1.0279908840048944,1.4614169547712221,1.8966863579969488,2.3164712958447993
1965-07-01,R_bar_trend,0.6330991500622483,1.040498301723664,1.4738980323109387,1.9045384572603623,2.3172214037782255
1965-10-01,R_bar_trend,0.6293324050794622,1.0448618205657336,1.4874896681997636,1.92009386183692,2.331866196542185
1966-01-01,R_bar_trend,0.6527696531342194,1.0631143295801322,1.4993328963593835,1.926111147877666,2.346492166380197
1966-04-01,R_bar_trend,0.6697384493363375,1.0733882948577964,1.5072805106324647,1.9231522696981573,2.3517327092825
1966-07-01,R_bar_trend,0.6725981399073421,1.0929191213268636,1.5220002925615368,1.9399628647203004,2.361496110737562
1966-10-01,R_bar_trend,0.6819932649575248,1.1085057516897125,1.5358645793881673,1.9481737631181333,2.3636777416766375
1967-01-01,R_bar_trend,0.6789609138638943,1.1140003348443586,1.5419741752023142,1.9535025355972613,2.3828729941901274
1967-04-01,R_bar_trend,0.6939094197017653,1.136479052548635,1.5580191498643101,1.9701843091492204,2.3973457068804342
1967-07-01,R_bar_trend,0.7261465507872752,1.1511667384161608,1.5715636195327967,1.9840017716331784,2.3878819022626896
1967-10-01,R_bar_trend,0.7510241538016189,1.173162320538102,1.594652306054663,2.0064366347947367,2.4188753851873686
1968-01-01,R_bar_trend,0.7548398997593379,1.186073077344559,1.6025736950736387,2.018418270468495,2.419632417557771
1968-04-01,R_bar_trend,0.7722163270231608,1.1945852782465107,1.613650112709527,2.026972997575473,2.428440500954549
1968-07-01,R_bar_trend,0.7788896793143399,1.2087052053453666,1.618810822265382,2.033917063379004,2.4402664436892976
1968-10-01,R_bar_trend,0.7949115201478687,1.2289346049266257,1.6375426517635896,2.0531661891557507,2.4500204407967705
1969-01-01,R_bar_trend,0.8305138756026478,1.2530924327693342,1.6631109818401044,2.0732587917358796,2.474523096376127
1969-04-01,R_bar_trend,0.8368413774522997,1.2594386929523713,1.674382113971459,2.0770693798901867,2.482878628798418
1969-07-01,R_bar_trend,0.8497433452460701,1.2778175271984515,1.6872818248771382,2.0931847645403376,2.4911700117416724
1969-10-01,R_bar_trend,0.8742858651374015,1.2941100151544114,1.701915739220101,2.106384394548891,2.512609102605953
1970-01-01,R_bar_trend,0.8901188391703115,1.3110622169000772,1.714553823459765,2.116558862928937,2.5254759292911797
1970-04-01,R_bar_trend,0.9005835081822764,1.3349375813246602,1.7289226527524457,2.1404685319178163,2.535952269568519
1970-07-01,R_bar_trend,0.9165281092828905,1.3413112241747178,1.738605481775535,2.1442125049296212,2.5389359687293003
1970-10-01,R_bar_trend,0.9331226688716425,1.3420326779852296,1.740713198912545,2.1435103129074866,2.5513942769558384
1971-01-01,R_bar_trend,0.9422922709624791,1.3450956201187734,1.743287259751233,2.1418641334988666,2.561312818343264
1971-04-01,R_bar_trend,0.9567619915228572,1.3656869703938628,1.752242973367865,2.1553989576454087,2.5776256900164354
1971-07-01,R_bar_trend,0.9775447506709116,1.3758332637593047,1.7698407629386943,2.1665806509070387,2.568576162728862
1971-10-01,R_bar_trend,0.9924357981924748,1.3866241064249094,1.7795467726455754,2.178678095342996,2.5834986188305837
1972-01-01,R_bar_trend,1.0086150235404525,1.3977521555911212,1.7944466000346895,2.194236966685075,2.592000467862576
1972-04-01,R_bar_trend,1.0124543796664998,1.4174522314488223,1.806639986053776,2.203799655597022,2.6007820518173257
1972-07-01,R_bar_trend,1.0316669663048497,1.428063782519754,1.817053793478582,2.2168656276869196,2.610459760833179
1972-10-01,R_bar_trend,1.025271052435004,1.4334542498966705,1.8255818700118034,2.2289428274148917,2.6283794635902624
1973-01-01,R_bar_trend,1.0616675138262939,1.4605400215045072,1.8507394380591105,2.2503902010332326,2.662817240222965
1973-04-01,R_bar_trend,1.0826844948284975,1.4726761084181847,1.8575500763331245,2.2590580755120278,2.667771924814782
1973-07-01,R_bar_trend,1.0981392379609705,1.4872750778800106,1.8796837165626668,2.277289073043234,2.6671328264209357
1973-10-01,R_bar_trend,1.1038444424516096,1.4954389469835196,1.8848581116325143,2.2801855801444377,2.6863239828011243
1974-01-01,R_bar_trend,1.1191072408245613,1.5051145842227154,1.895101289635481,2.2895714790752355,2.6915942343256964
1974-04-01,R_bar_trend,1.14045925500304,1.5229817530577499,1.9126255070854632,2.3114303757239956,2.7096833211734843
1974-07-01,R_bar_trend,1.143797130462945,1.5382609421448534,1.929362205654495,2.332393890485633,2.722006639337435
1974-10-01,R_bar_trend,1.1484658349802928,1.540945654121135,1.935436179687319,2.3335529092652876,2.7292320642341625
